Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,transaction_hour,MerchantCategory,is_high_risk_merchant,City,transaction_amount_zscore,CustomerID,relative_day,transaction_velocity,fraud_risk_score,risk_reason_summary,datetime,txn_count_5min,txn_count_1h,risk_band
87448.0,1.25343597391823,-1.15464631278222,-0.663849113771647,2.11879612514725,-0.615682669526543,-0.0111940172637128,0.108675727145376,-0.089605992192317,-0.76695012359311,1.08935146220801,0.95109032827653,0.972513325848783,0.915322529861988,0.0046168883286578,-1.14459495752165,1.27771610552243,-0.780476336682526,-0.502454121557759,-0.815680044240439,0.60740586814464,0.199755090686361,-0.190056944621372,0.031183125803373,0.137676007613196,-0.862417635240518,2.06581486127414,-0.244645415380788,-0.0184119146381332,361.57,0,0.0,Electronics,1,Toronto,1.0923567144563218,1008,1.0,2,15,High Risk Merchant; ,2024-01-02 00:17:28,1.0,1.0,Low Risk
89604.0,-0.725753164710475,0.911620364150593,1.4505088943473,0.621945291418131,0.935866596599735,1.52112665549223,0.510009122147867,0.439518934791223,-0.259540715838823,-0.370563489581677,-0.428713702552662,0.819641547537354,0.416166396834187,-0.313029662523673,-1.40672694837526,-0.470184373849626,-0.255774477610122,0.125385917569647,1.93371929309396,0.309062255799285,-0.557841932011113,-1.35222586082873,-0.211895154402313,-0.416200429021821,0.53621069464866,-0.770413475078099,0.344908913278806,0.132470927981574,29.3,0,0.0,Utilities,0,Mumbai,-0.2360850530183737,1008,1.0,2,35,Impossible Travel; ,2024-01-02 00:53:24,1.0,2.0,Low Risk
91785.0,1.94595780224119,-0.214974150524578,-0.0994470145529164,0.525546150798306,-0.534696055056042,-0.465399836824953,-0.534336947452868,-0.181360669147892,2.13159080398727,-0.433233601066233,0.694538385997955,-1.30400510054043,3.08424692601167,1.07027617542627,-0.332787228448239,0.273168359447201,0.251936613452214,-0.396871809247906,-0.418753402618863,-0.0833784535611335,-0.319966014229984,-0.582389879532564,0.479484166940477,1.11722460093166,-0.653089848378415,0.169253469114313,-0.0610672474588326,-0.0315733442465187,29.99,0,1.0,Electronics,1,Paris,-0.233326378387629,1008,1.0,1,50,High Risk Merchant; Impossible Travel; ,2024-01-02 01:29:45,1.0,2.0,Medium Risk
113184.0,0.155923114319555,0.0205618794504548,0.474327175639609,-1.08547108940235,-0.0459044096008875,0.861506594736547,0.242442884485664,-0.0359624061954309,1.28639020717105,-0.511463844545381,0.027376864087603,-0.155451167210606,-1.30057090604304,0.148760152842011,1.23784661451183,-1.68411367414713,0.458656784413216,1.37604299546861,4.09161097134122,0.266081788960843,0.271582996264555,1.27250277912394,-0.401573289247254,-0.0268783761037854,-0.280331577049828,0.393304244578383,-0.0416795896662982,-0.0715225089701065,57.34,0,7.0,Grocery,0,Berlin,-0.1239789129515892,1008,1.0,1,0,,2024-01-02 07:26:24,1.0,1.0,Low Risk
118117.0,-0.257547101538543,1.29389557568468,0.276802992725442,0.961188373890146,0.0323065983070268,-0.343677076191277,0.39526679210241,-1.11688428202859,-0.264990093831424,0.536158207317579,-0.890694602508972,-0.29298340216373,-0.218697325925961,0.383024495823348,1.28326578662703,-1.19459162639622,0.686369308321433,-0.269143392584835,2.90532994510054,-0.0257854726504609,0.642699079850365,-0.57716520515653,0.194184923969722,-0.101150951492895,-1.10742855594423,0.525654406291178,-0.176749640361704,0.213514380170517,9.99,0,8.0,Electronics,1,Berlin,-0.3132879618874752,1008,1.0,1,15,High Risk Merchant; ,2024-01-02 08:48:37,1.0,1.0,Low Risk
120736.0,-0.255510871008939,1.31404520220162,0.7889662517108,3.37267866676133,0.430896540435187,-0.510666514941585,1.43753584053285,-1.275899640334,-1.62987636345875,1.19874728442627,-0.479018179116344,-0.286779179244121,-0.341198469966525,0.158802110469424,-1.20121343516535,0.184876994093702,-0.36155024048653,-0.887101774697218,-1.42341721708277,-0.363151440234233,0.687100020107008,-0.271822660398498,0.306447861238326,0.8640534595445,-0.846436520089543,-0.345803469579281,0.0442537350278272,-0.131487407608902,106.92,0,9.0,Utilities,0,Mumbai,0.0742458525445295,1008,1.0,3,35,Impossible Travel; ,2024-01-02 09:32:16,1.0,2.0,Low Risk
120986.0,2.11728408066695,-0.575717213617194,-1.90215423800857,-2.33643625885135,0.132115765289632,-0.853021623838672,0.0197391001693329,-0.148763555237361,1.81923917786316,-1.05857871968965,0.836678477764607,1.14738100700439,-0.672878797454705,0.833397500498383,0.794265242410998,-0.789225546385774,-0.459298401662338,0.274594256523212,1.59154707160107,-0.211633307620159,-0.201980127147255,-0.459288951616799,0.221505296395921,0.179514461549131,0.0405592467326545,-1.12280684135214,0.017726353628488,-0.0581307053544103,7.07,0,9.0,Electronics,1,Tokyo,-0.3249623530784528,1008,1.0,3,50,High Risk Merchant; Impossible Travel; ,2024-01-02 09:36:26,2.0,3.0,Medium Risk
121223.0,1.97546398514032,0.392915912703966,-2.31163053608858,1.4002769515167,0.911594468490259,-0.770720550791572,0.529112280880939,-0.162244663556749,0.0108364429021552,-0.159358662531759,0.97657629653515,0.176313870023588,-1.35458369396492,-0.604588698443572,-0.967124621576618,0.0606587928337479,0.76882367826769,0.723782193421679,-0.0835015915288713,-0.255668463190731,0.0038505493527901,0.108665670385509,-4.99519303974738e-05,0.6142792936157,0.423350546923712,-0.545376386295623,-0.0161101992271997,-0.0319249763463514,16.23,0,9.0,Travel,0,Tokyo,-0.2883399478355232,1008,1.0,3,0,,2024-01-02 09:40:23,2.0,4.0,Low Risk
125011.0,1.20309434824954,-0.894067264065485,-0.67726867749661,4.10782304136973,-0.135763077523151,1.08057701620329,0.0076006775448046,0.26834085623145,-0.365851696252861,1.32939637421267,-0.164559448227712,0.0038513269775395,-1.44250678990437,0.19438465424371,-2.38305921650543,0.635838204212574,-0.512739896494613,0.184084139945098,-1.14263871374072,0.303302085658114,0.323461195793612,0.336554818616759,-0.16394512360079,0.692393030648936,-0.0916167422533376,0.0532812957658219,-0.0796041553875614,0.0046823200099746,333.61,0,10.0,Electronics,1,Berlin,0.9805704207235368,1008,1.0,2,15,High Risk Merchant; ,2024-01-02 10:43:31,1.0,1.0,Low Risk
125767.0,-1.23032866557867,1.28419698378893,-0.354033524617908,2.7486058750883,2.62806132678281,-0.0620195422016067,1.23694085224546,-1.97865474621,-0.784867099242553,2.83373600496346,-1.84202542149161,-1.49158144861667,-0.593352283669983,-0.260639610048733,-0.375023256473721,0.480065195592383,-1.34656124398107,-0.342431358344218,-0.814710135218207,-0.922838644513303,0.594465759972251,-0.147744353521575,-0.645518997832384,-1.06932690912579,-0.639781692480314,-0.181824217451461,-1.17145855375286,-0.649328750907964,35.65,0,10.0,Travel,0,Toronto,-0.2106972502571725,1008,1.0,2,35,Impossible Travel; ,2024-01-02 10:56:07,1.0,2.0,Low Risk
130156.0,2.00010321716415,0.602188548438619,-1.45010095106315,3.6555407866799,0.978891072476077,-0.0117021624274251,0.457703451556312,-0.139847276183544,-0.99131364369235,1.54161493649284,-1.77168917029937,-0.994878448879687,-1.07262250199544,0.584355234254584,-0.958116095080912,0.538148383077261,-0.676498394071714,-0.195813073972617,-1.36056266870386,-0.342231527502979,0.224734801813842,0.685559164550931,-0.0581608561521788,0.466743324325019,0.455292359185362,0.280108161159347,-0.0739555964194358,-0.0628226027624777,3.0,0,12.0,Electronics,1,New York,-0.3412345353206715,1008,1.0,2,15,High Risk Merchant; ,2024-01-02 12:09:16,1.0,1.0,Low Risk
132547.0,0.379478460019575,1.13906654363025,-0.738847106330373,0.918346695560716,1.36913243343531,-0.504360218908261,1.29228681266383,-0.427473537476838,-1.25502634902445,0.135305603366399,1.54980363537734,-0.263022961061818,-0.568477508259822,-0.369614802737373,1.05560106969079,-0.959297459048946,1.36819725929212,0.858477976244593,2.7072643496748,0.337816734667119,0.140206428896562,0.659908322829905,-0.21044672142855,0.677989778495248,-0.624521795769612,0.89079973578738,-0.0034603925187911,-0.0100224205431203,11.8,0,12.0,Electronics,1,London,-0.3060514385807392,1008,1.0,2,50,High Risk Merchant; Impossible Travel; ,2024-01-02 12:49:07,1.0,2.0,Medium Risk
134671.0,2.03764622487441,-0.738801741799984,-0.47265769534903,0.410333261749149,-0.503425245039277,0.720812656578514,-1.05677661592173,0.205794565150612,-0.309291832305374,1.10686207039998,0.0917328284592532,0.902102325912694,0.999887508766147,-0.275392077241809,-0.574264910870568,-1.03218111166292,-0.761490726767256,2.12004452859308,-0.982344122875224,-0.560681750416383,-0.0926039376598616,0.400916847840461,0.127144194155407,0.196742117018621,-0.0416073438386616,-0.507052407354535,0.0841176872796011,-0.033354657796773,13.81,0,13.0,Electronics,1,New York,-0.2980152994390046,1008,1.0,2,50,High Risk Merchant; Impossible Travel; ,2024-01-02 13:24:31,1.0,2.0,Medium Risk
136183.0,1.70851528536764,-1.38371318468163,-1.36269043275058,0.108433975944709,-0.905315600257015,-0.934421787552779,-0.0498991873634879,-0.344881937362206,-0.373034745641861,0.843026917799798,-1.17475584063801,-0.317178318689698,-0.315753312932897,0.270049767939816,0.040880465814804,-1.683999248554,0.0362214047981259,1.00827474513308,-1.0381323322486,-0.213059166602669,-0.0897220046299923,-0.130972849286459,-0.0490221085895504,-0.002585686432639,-0.131120640081943,0.437447017953994,-0.0756999261839241,-0.0213092648527848,236.4,0,13.0,Grocery,0,Berlin,0.5919171441225342,1008,1.0,2,35,Impossible Travel; ,2024-01-02 13:49:43,1.0,2.0,Low Risk
138165.0,1.90115834111501,0.0123250379448327,-1.83215125044656,0.369464743129732,0.767869554571577,0.0337745797159993,0.0257563761281773,0.0619943180470123,0.603337235189469,-0.615525689679952,0.287901391143142,0.245088487239206,-0.194970828099648,-0.610283115630528,1.73537730501673,-0.718975291481683,1.28421769225123,-0.915317250589096,-1.57273127606612,-0.294645170653951,0.28583700044195,1.08353917940912,0.0597792988293115,-1.10048231534383,0.0169745127834173,-0.0040161822835798,0.0480420997376039,-0.0412471141775056,14.12,0,14.0,Electronics,1,New York,-0.296775894894757,1008,1.0,3,50,High Risk Merchant; Impossible Travel; ,2024-01-02 14:22:45,1.0,3.0,Medium Risk
138424.0,1.88665637295467,-0.507603242304363,-0.902851007408075,0.788054704976221,-0.395680170855168,-0.0245417104187837,-0.638609081640503,0.0718283591804338,1.58754395944356,-0.634444813349226,-1.17084610000288,0.278285476342266,-0.0055671375116581,-1.81237538307014,-0.775252170340035,0.138147855814094,0.825313477592812,0.405002463563773,-0.0667421641609227,-0.0485118894583988,0.160065014633419,0.766347306165844,-0.018555207336607,0.668691572810399,0.0173466026773371,0.739633932710601,-0.0111883435945813,-0.0140270536617193,58.14,0,14.0,Utilities,0,Sydney,-0.1207804496115954,1008,1.0,3,35,Impossible Travel; ,2024-01-02 14:27:04,2.0,3.0,Low Risk
139600.0,-0.352389958640193,0.973259931388152,-0.186441700871502,-0.494683039929916,0.208229456209667,-1.1264599396455,0.532749277915302,0.0956911920355675,-0.211448067232302,-0.61114548039826,-0.851909405516608,0.750434525968954,0.837468646446269,0.208176821972908,-0.455230281500243,-0.0015229260408233,-0.263833625739031,-0.93910469620453,-0.247742390912656,-0.298146697969102,-0.165570690091454,-0.635676263679663,0.0814909858969514,-0.0001247624570476,-0.250978784165208,0.128708667731477,-0.496726285714768,-0.181120745132085,1.98,0,14.0,Utilities,0,Berlin,-0.3453125760791636,1008,1.0,3,35,Impossible Travel; ,2024-01-02 14:46:40,1.0,4.0,Low Risk
146577.0,2.06347334688601,-0.005598551261295,-1.91432427082352,0.201603828745211,0.588640054531962,-0.310557993820478,-0.0178083416686973,0.0177909110396857,0.471168952410827,-0.169512975934308,0.467776868146969,-0.0403084758717343,-1.2808509556855,-0.40890403711816,-0.312041219338659,0.717464841873779,0.123407919846616,0.511134111154556,0.5339159965547,-0.213489020702943,-0.359707104244451,-1.03216037949797,0.282766338493547,-0.0401756648689506,-0.269386701385595,0.188667608278257,-0.0761222397040728,-0.04827451951664,2.69,0,16.0,Grocery,0,London,-0.3424739398649191,1008,1.0,1,0,,2024-01-02 16:42:57,1.0,1.0,Low Risk
152326.0,2.11384061939699,0.230638277625441,-1.90630722776509,0.27814981628514,0.788260444424544,-0.54071698746302,0.256081475026139,-0.270286191763128,0.348640458158656,-0.412906719364848,-0.849242347181765,0.608466701417809,1.36611062811505,-1.11711135679476,0.112711501921234,0.41870204177053,0.206546253485221,-0.277950370385445,0.249952500461293,-0.0605725249076155,-0.386432452299135,-0.946279896602172,0.257804429679841,0.0229899642520746,-0.144680860423471,0.201365294657894,-0.0555657789687627,-0.0333467339143114,1.98,0,18.0,Grocery,0,Toronto,-0.3453125760791636,1008,1.0,1,0,,2024-01-02 18:18:46,1.0,1.0,Low Risk
158166.0,-0.69725423600466,0.709792465735747,-0.466063806585232,-0.415635997207661,0.342100989438885,-1.10679977530273,0.659348470399016,0.312352005546604,0.155266677697036,-1.93921965611967,-0.974609391454413,-0.336576488634832,-0.876007709627979,-1.25284114294886,-0.396415270340268,0.224007040343633,1.30506237637572,0.316632098409958,-0.134194033315284,-0.0607524548072911,-0.1368195674814,-0.587510835264749,-0.0084042529896371,-0.32925032416719,0.225825002625527,-0.0691996528698425,-0.151985453058886,-0.0977843399978257,71.38,0,19.0,Grocery,0,Berlin,-0.0678458813346972,1008,1.0,1,0,,2024-01-02 19:56:06,1.0,1.0,Low Risk
164445.0,2.10930074208494,0.159335350023468,-1.9271835665474,0.288485901525419,0.706345095318239,-0.561303099140583,0.197982722323196,-0.21992422760227,0.484019675702974,-0.387536667713654,-1.00195573770285,0.132204549767731,0.470811806465569,-0.938409415781615,0.211233306205805,0.46098060842211,0.257787628846354,-0.167652173558886,0.255357635298384,-0.113864456871389,-0.39551241662172,-1.02069302694798,0.266783348329306,-0.001429215043547,-0.175723929066638,0.204152334296751,-0.0618006917912905,-0.0349203407104348,3.99,0,21.0,Electronics,1,Berlin,-0.3372764369374291,1008,1.0,2,15,High Risk Merchant; ,2024-01-02 21:40:45,1.0,1.0,Low Risk
165127.0,2.03872867615172,-1.60097400898949,-0.895703777619531,-1.46436743971091,-1.39490537799121,-0.997242281312661,-0.730861908653651,-0.363333965440424,-1.48569239067263,1.4785450731685,-0.75620561460691,-0.271437928204296,1.38800892485959,-0.447373911652099,0.060771401965452,-0.319122209216091,0.30015249357595,-0.563671326219741,-7.48371665628411e-05,-0.101372749972527,-0.533983844713344,-1.40987978533758,0.418740292359087,-0.185453541615603,-0.66900860880016,-0.697551470395641,-0.0075141804581885,-0.0145906914771918,151.05,0,21.0,Grocery,0,Toronto,0.2506810865369403,1008,1.0,2,35,Impossible Travel; ,2024-01-02 21:52:07,1.0,2.0,Low Risk
166151.0,0.112756790068887,-0.347806569121253,0.233973992176331,-2.26474405534389,-0.647518456807609,-0.946655800433945,0.748342276398591,-0.33078885251313,-0.657194911281718,-0.358651361755739,-1.07526622042364,0.195299771287957,0.984151975933759,-0.251894243207931,-0.145936361483089,-1.75699806922707,-0.156219244734641,1.01378853012096,-0.563867605260093,-0.263653370573403,-0.208665231623949,-0.153410896321672,0.232468263629323,0.0021504703356663,-0.443192607083215,0.5702886626388,-0.0038578699907699,0.0440187968869228,117.0,0,22.0,Grocery,0,Paris,0.114546490628452,1008,1.0,1,35,Impossible Travel; ,2024-01-02 22:09:11,1.0,3.0,Low Risk
7248.0,-0.42611155634812,1.31752116600434,1.86321507570481,1.50646052902934,-0.328415517322253,-0.703216414339287,0.419871825091575,-0.391180382228296,1.06030151484025,0.611887716908556,1.1063364357223,-2.83639261867011,1.41423088843735,1.52701485274556,1.47948134718345,-0.917916806460537,1.20843360146402,0.0944903029219281,1.95441978013632,0.492902752946509,-0.388985643682222,-0.517448565526054,0.0706421020546902,0.648412570500534,-0.731423219469068,0.307208117388837,0.16622133463708,0.0605697024851946,1.29,0,2.0,Utilities,0,New York,-0.3480712507099083,1009,0.0,1,10,Illiquid Hours; ,2024-01-01 02:00:48,1.0,1.0,Low Risk
10840.0,-1.005780483499,1.04815986659105,2.1578987005239,1.10654339638119,-0.630541795595269,0.507859892043497,-0.540951186733903,0.762220339685394,1.19406302536159,-0.74655867186416,1.26344142151695,-1.84938396741946,1.31032972189452,1.56424224142311,-1.04566295973634,0.0946926205529119,0.582669194927942,1.15699770576786,0.819902621058566,0.0502708046737551,-0.0984928468526825,0.0562145964263122,-0.156795450606422,-0.0565725706983196,0.010241889465483,-0.345247115206278,0.254543218983173,0.0925996737007732,14.95,0,3.0,Grocery,0,Toronto,-0.2934574891795133,1009,0.0,2,45,Illiquid Hours; Impossible Travel; ,2024-01-01 03:00:40,1.0,2.0,Medium Risk
12950.0,1.264608320387,0.106180438922349,-1.32392323200591,0.107412017588456,2.2057487785166,3.50547550656138,-0.756791832823318,0.822773715398827,1.74656346419578,-1.08292349639985,0.787799446834917,-2.49706395794726,1.38963831234733,0.0165186277503924,-0.781228882820683,0.40230525871518,1.36909325701137,0.757082589756612,0.15316794891648,-0.0004433179150576,-0.386322872263715,-0.769741126153805,-0.116118290007475,0.880789563209558,0.6840318115835,0.388352615320664,-0.022681800032533,0.0293281363745416,9.54,0,3.0,Gambling,1,London,-0.3150870975162218,1009,0.0,2,60,Illiquid Hours; High Risk Merchant; Impossible Travel; ,2024-01-01 03:35:50,1.0,2.0,Medium Risk
19146.0,-3.7922444904518,2.47912823466879,-2.76406445558117,1.30425944438,-2.11697313937281,-1.05959135348921,-1.01924010859277,2.36279239129358,0.654824935977615,0.149332735188247,1.1623017005695,-1.49309644646459,0.739708797385291,3.94458978455149,-0.694172341659253,0.428035992127322,1.35282529255847,0.94110169399488,0.270384839383749,-0.123586510526173,0.0786024307688958,0.135595939655758,-0.0815677210722036,0.277990449105194,-0.511760708571168,-0.453313129056633,0.278536705262172,-0.0170312457286414,89.99,0,5.0,Grocery,0,London,0.0065583721119096,1009,0.0,3,0,,2024-01-01 05:19:06,1.0,1.0,Low Risk
19474.0,-5.27096572757958,-4.74579346326936,1.75378408234901,0.207985917395424,1.70174058938984,-1.96629740196832,-0.731669267264365,-0.207097160109844,3.2704245324725,-1.252480163546,0.876843309325903,-2.45524789136793,0.753688301236733,1.04137893919511,1.17360831000634,-0.558058946700734,0.825417376837474,0.175504898675799,0.71746477442086,-2.69088379891938,-0.943885071381097,0.853729902939411,3.55502815494282,0.347563932161232,0.989067336700228,-0.523766486970506,0.893860832008288,-0.276519725531843,11.85,0,5.0,Travel,0,Sydney,-0.3058515346219896,1009,0.0,3,35,Impossible Travel; ,2024-01-01 05:24:34,1.0,2.0,Low Risk
19915.0,1.50422923458324,-0.499337455213859,0.0523774230194782,-0.576345078595593,-0.393970548914877,0.0151485255868689,-0.718603326644964,-0.125851827352343,1.0232810775048,0.141307729819877,-0.993421650921866,-3.60175487061441,1.36465231549344,0.994084776773724,-1.06304934594375,0.981218358125636,0.93532971169448,-0.971267657571067,1.26894279789421,0.001948847483571,-0.273417458164111,-0.456321636173136,-0.182833172785952,-1.05388901856467,0.704105320253892,-0.194087139108713,-0.0174711310361263,-0.0093374283952096,5.0,0,5.0,Utilities,0,Tokyo,-0.3332383769706869,1009,0.0,3,35,Impossible Travel; ,2024-01-01 05:31:55,1.0,3.0,Low Risk
25826.0,-0.303856942878649,1.14696377579233,1.08164600762707,-0.0674987615001586,0.339621929541136,-0.674784600910939,0.716267083811572,-0.0611802121095251,-0.419707070587956,-0.52029209042763,-0.62102239424424,-0.0344678528449789,0.626867450835233,-0.544080477431747,0.887631043656576,0.518979824208404,-0.210170681705591,-0.0151443033047174,0.109152708501058,0.154404301213513,-0.295132573814284,-0.754335310755434,-0.0904384412024713,-0.19257170576698,-0.0755503081069764,0.103876909335488,0.248232214813434,0.0936999264006199,0.89,0,7.0,Electronics,1,Paris,-0.3496704823799053,1009,0.0,2,15,High Risk Merchant; ,2024-01-01 07:10:26,1.0,1.0,Low Risk
25906.0,0.958535508188005,-0.549844122794059,1.085627112223,0.210585584672542,-0.334069735486787,1.97134158150157,-1.12075613946793,0.835274270313929,0.834733300309582,-0.338173675167767,1.86930438811228,1.232979308084,-0.6526203187623,0.0066759033880479,0.709285531784045,-0.907098470468178,0.854733581103617,-1.6666500933257,-1.16564501445773,-0.237807234373435,0.0668415769740565,0.468003445530302,0.157797982626387,-0.969354020957105,-0.157231925089633,0.662162034867468,0.0625912543833472,-0.0020322829185241,13.28,0,7.0,Grocery,0,New York,-0.3001342814017505,1009,0.0,2,35,Impossible Travel; ,2024-01-01 07:11:46,2.0,2.0,Low Risk
29716.0,1.09241587062752,0.615251761396703,0.0957469963654399,2.33587769747325,0.476400088668441,-0.0273298244839936,0.463891797625924,-0.0404473393556474,-1.41544483332683,0.831295314521438,1.49230655043421,0.985308145523677,0.485683582936831,0.626705699647147,-0.307811096006435,0.207416117496826,-0.484370048966334,-0.525723442019362,-0.968000259724187,-0.0928107005434009,0.0874435796084811,0.201137061233075,-0.11875175932792,0.0350652411365452,0.638431041249981,0.0762423931469073,-0.0279669444244294,0.0023798619204822,29.62,0,8.0,Travel,0,Toronto,-0.2348056676823761,1009,0.0,3,0,,2024-01-01 08:15:16,1.0,1.0,Low Risk
31896.0,-1.19633102096493,1.80768953446824,0.06398996182519,-0.138481369882081,-0.107184329506563,-0.538460053794773,0.0187002279963144,0.808528904259991,-0.585720699528162,-0.671257816019672,-1.22261561434632,0.330122973004954,1.1609171154482,-0.0743483328749438,0.822168042394138,0.856251838570695,-0.0590226670372586,0.145146903015095,0.229757185129171,0.0963892685419631,-0.266759386718099,-0.853202572620011,-0.0352404399711984,-0.620669525351807,0.0908155474888827,0.13902067215494,0.114529884250956,0.0133920061900118,9.12,0,8.0,Grocery,0,Toronto,-0.3167662907697186,1009,0.0,3,0,,2024-01-01 08:51:36,1.0,2.0,Low Risk
32055.0,0.30223892687543,0.99639372947988,-1.76632277866,1.77874395218163,1.18787192805735,-1.83356371900421,0.836549342106182,-0.166376468700979,-0.699547122448425,-1.06242036110326,2.6925864829319,0.428818987681268,0.288056404053374,-3.40221983184585,0.32783821997927,0.952567047838655,2.61880854411135,1.9162729363119,-0.218309846193587,0.422189369133948,0.006517921858193,-0.0028985167821266,0.352524701827285,0.193802130341439,-0.447776334729898,-0.435362543926686,0.21495221015343,0.0226620700431718,76.18,0,8.0,Grocery,0,New York,-0.0486551012947341,1009,0.0,3,35,Impossible Travel; ,2024-01-01 08:54:15,2.0,3.0,Low Risk
36606.0,-0.481298726039559,1.24615056928413,1.40378359553929,0.115919701094198,-0.0992595386847093,-1.14751550468509,0.758280131514518,-0.165038500132488,-0.437952431913907,-0.420352704175298,0.186930883882285,0.334960597611725,0.641972697721267,-0.560841393159732,0.813903816565083,0.248087812015289,0.0869518756299473,-0.323732086315702,-0.214846682470159,0.124141164707231,-0.218348773439818,-0.581840218587583,0.0287740511993515,0.675481855136302,-0.195332519457099,0.0369517943559498,0.114383953802456,0.100316344667369,4.49,0,10.0,Travel,0,Berlin,-0.335277397349933,1009,0.0,1,0,,2024-01-01 10:10:06,1.0,1.0,Low Risk
42470.0,-0.237148318682889,-0.464728724531097,1.68740070434556,-2.48598723336852,-0.804173254935003,-0.612407512649061,-0.487348756929073,-0.0834124675380427,-2.18003732721198,0.773306236167573,-1.09513281822182,-0.880949839369732,1.40569739964148,-0.824221721195177,0.0761644731435596,0.10828644219646,-0.131146870400766,0.467037712788317,-0.835906831921234,-0.25806927707125,0.0445588183435778,0.490494841398907,-0.141358919473792,-0.113436625301037,-0.284510194655209,-0.292766956956257,0.165935514282994,0.152335178433275,10.4,0,11.0,Grocery,0,Berlin,-0.3116487494257284,1009,0.0,2,0,,2024-01-01 11:47:50,1.0,1.0,Low Risk
43135.0,1.05864344011211,-0.0601720911604897,1.15896213138559,1.23804065829741,-0.767915025757007,0.0502976033775808,-0.542772634137047,0.162317592288698,0.463164367532049,-0.0583502398468374,-0.225463834359302,0.276710754181147,0.171145474120134,-0.0006666602649599,1.66134345838397,0.388048883935356,-0.429796478759084,-0.111807642176706,-1.07366469577046,-0.0700518137939209,0.154447515173829,0.430456513501761,-0.0101290423282781,0.0763259502347021,0.252501193777932,-0.33594252069198,0.07141445928477,0.0440033205169459,45.0,0,11.0,Jewelry,1,Sydney,-0.1733152099709944,1009,0.0,2,50,High Risk Merchant; Impossible Travel; ,2024-01-01 11:58:55,1.0,2.0,Medium Risk
45863.0,-1.09242028665617,0.345033673440637,2.10658390098234,0.0721299525504704,0.0219200347856737,1.06066702632038,0.818279900003746,0.264581724159422,-0.132978393124727,-1.08484816588582,-1.39022804752677,0.214874688374681,0.979475965236508,-0.561855992403662,0.229097129210681,0.430865031799174,-0.76221904485405,-0.0430308033351305,-0.931364564516814,0.296573547698735,0.0977764916828124,0.106135543673061,-0.0203573315289886,-0.900707377714972,0.545078980638683,-0.400800380938844,0.0459399363283759,0.0808350248741518,166.0,0,12.0,Electronics,1,Mumbai,0.3104523702030753,1009,0.0,2,50,High Risk Merchant; Impossible Travel; ,2024-01-01 12:44:23,1.0,3.0,Medium Risk
45926.0,1.25594450547137,0.357641482738814,0.307025176700555,0.693178245867373,-0.367388711170849,-1.07206423918217,0.090582966736511,-0.20687999197457,0.0245341002761909,-0.28429724450528,-0.0570135479877451,0.262882535156809,0.278254394954897,-0.297865574776577,1.08821620076651,0.476044081105841,-0.0081880877374284,-0.305632835861267,-0.19889286042212,-0.0770137117930892,-0.286873798729416,-0.825701655150019,0.128576270946333,0.346812777834926,0.217771053430123,0.0942068217451795,-0.0227671600666577,0.0309709342412765,1.98,0,12.0,Grocery,0,New York,-0.3453125760791636,1009,0.0,2,35,Impossible Travel; ,2024-01-01 12:45:26,2.0,4.0,Low Risk
50057.0,1.012277923409,-0.54880978057379,1.17949521682139,0.165079893661414,-1.02498158530535,0.33221745597631,-0.700921348505714,0.263778856010252,0.789281088297927,-0.377323459105957,1.45809029066439,1.88549591359081,0.721018017941713,-0.481305002294391,-0.856013379135931,-0.309950808109327,0.19755688257081,-0.756237842587797,0.297852865620064,0.0561628348207892,-0.0999407820038737,-0.103719392233815,0.0667962473696961,0.337651296206537,0.0171105852783423,0.933357352145872,-0.0247881776932334,0.0137386338017268,60.0,0,13.0,Utilities,0,Toronto,-0.1133440223461097,1009,0.0,1,0,,2024-01-01 13:54:17,1.0,1.0,Low Risk
53079.0,1.43387550054945,-0.53504837355934,-0.0876035642396581,-0.590923506805725,-0.761253173905651,-0.909715677076928,-0.332805549123564,-0.221580562743596,-0.592661049652616,0.606252900729732,-0.972851844606554,-1.10547235786408,-0.865389151119802,-0.0337328365701363,-0.102335880983328,0.674009316513107,0.544631369432825,-1.43027268053954,0.953656162011607,0.0144627876327549,0.120996486855887,0.342723962216356,-0.204552919815007,0.0646121348367927,0.802231052095919,-0.0409681698247584,-0.0174745754900354,-0.0002123052058906,19.0,0,14.0,Grocery,0,London,-0.2772652685207945,1009,0.0,2,35,Impossible Travel; ,2024-01-01 14:44:39,1.0,2.0,Low Risk
53358.0,1.11990375484197,-0.264261009534782,0.612230823902029,0.149949541677334,-0.759278735482735,-0.515809307618861,-0.157846024608921,-0.0777306756699678,0.324264619532428,-0.247719421505669,1.38128584725233,1.86416854174203,1.00738747984653,-0.245543358360035,-1.14217141742386,-0.279489938191778,-0.0513841060642405,-0.424224567113157,0.650025479012038,0.0804507969551329,-0.0099408555677554,0.140388455941004,-0.0992778886089829,0.67116055589591,0.409459056276881,1.07323960750051,-0.0710170153348301,0.0019391615628135,50.0,0,14.0,Grocery,0,New York,-0.1533248140960328,1009,0.0,2,35,Impossible Travel; ,2024-01-01 14:49:18,2.0,3.0,Low Risk
